pIC50,pIC50_std,smiles
10.52287875,,CC(C)(C)NC(=O)[C@@H]1CN(CCN1C[C@@H](O)C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)S(=O)(=O)c1cccc2cccnc12
10.30103,,O[C@@H](C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccn(c2)-c2cccc(F)c2)C[C@H]1C(=O)NCC(F)(F)F
4.602059991,,Cc1cccc(CNc2nc(nc3n(CC4CCCCC4)cnc23)C#N)c1
8.444705145,0.110554166,CC(C)[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2CC1C(=O)NC(C)(C)C
8.025061148,0.093979912,CC(C)[C@H]1[C@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2CC1C(=O)NC(C)(C)C
8.091514981,,CC(C)[C@H]1[C@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
8.366531544,,CC(C)[C@@H]1[C@@H](CCS1(=O)=O)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C
4.92100011,,CC[C@H](C)[C@H](N)C(=O)NC(CCC(N)=O)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)N[C@@H](CO)C(O)=O
9.686181874,0.60248614,CC(C)(N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]2[C@H](O)COc3ccccc23)[C@@H](C1)C(=O)NCC(F)(F)F)c1ccc(o1)-c1ccncc1
4.30980392,0,[O-][N+](=O)c1ccc(\C=N\N2CCOCC2)s1
9.22184875,,Cc1cccc(C[C@H](NC(=O)c2cccc(O)c2C)[C@H](O)C(=O)N2C[C@@H](Cl)C[C@H]2C(=O)NC(C)(C)C)c1
5.239577517,,Cc1cccc2C(=O)C(=O)N(CCOc3ccc(cc3)C(C)(C)C)c12
5.853871964,,CC(C)CCC1(CC(=O)C(Sc2ccccc2)C(=O)O1)c1ccccc1
4.301029996,,C[C@@H](O)[C@H](NC(=O)[C@H](C)NC(C)=O)C(=O)NCC(=O)NC(C)C(=O)C(=O)NCCC(O)=O
4.440060419,0.157307587,CC(=NOC(=O)c1ccccc1Br)c1ccc(C)cc1
6.408935393,,CC(CCC=C(c1cc(Cl)c(O)c(c1)C(O)=O)c1cc(Cl)c(O)c(c1)C(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(F)(F)CC[C@]4(C)[C@H]3CC[C@]12C
7.346787486,,COc1cc(Oc2ccccc2)ccc1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12
4.984291728,0.058260761,Cc1c(NC(=O)c2ccccc2N)cccc1C(O)=O
7.13667714,,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)c1c(C)cccc1C)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O
5.231361899,,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)CN(CC(=O)N1CCOCC1)c1c(C)cccc1C)S(=O)(=O)c1ccc(cc1)[N+]([O-])=O
7.920818754,,CC(C)CC(NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(N)=O
8,,CC(C)C[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(N)=O
5.508638306,,CC(C)C[C@@H](NC(=O)[C@@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)Cc1ccccc1)C(N)=O
8.886056648,0,Cc1cc(O)c(C)c(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C
4.209923134,0.159056477,CCOC(=O)Nc1ccc(C(=O)Oc2ccccc2)c(O)c1
4.25785008,0.364655081,Clc1ccc(cc1)S(=O)(=O)NC1=C(N2CCCCC2)C(=O)c2ccccc2C1=O
5.853871964,,C[C@@H](NC(=O)c1cc(I)ccc1C)c1cccc2ccccc12
8.455931956,0,Cc1cc(SC2C(=O)CC(C)(CCc3ccc(O)cc3)OC2=O)c(cc1NS(=O)(=O)c1ccc(Cl)cc1)C(C)(C)C
5.002445771,0.02161342,COc1ccc(cc1)-c1cc(n[nH]1)-c1cc(C)ccc1O
6.795880017,,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CC(C)C)C(C)C)C(C)C)[C@@H](O)CC(O)=O
6.494850022,0,CCCCCCc1cc2C(O)C(C(c3ccccc3)c3c(O)c4cc(CCCCCC)c(O)cc4oc3=O)C(=O)Oc2cc1O
4.167679012,0.237133933,COCCCn1c(N)c(C(=O)NCCC(C)C)c2nc3ccccc3nc12
4.354982694,0.502021341,Cc1cc(O)c2C(O)=C3C(=O)[C@@H]4[C@@H](O)[C@H]5[C@@H]6[C@H](O)[C@@H](C(=O)C7=C(O)c8c(O)cc(C)c(O)c8C(=O)[C@@]467)[C@@]35C(=O)c2c1O
7.585026652,,CCNS(=O)(=O)Oc1cc(c(SC2C(=O)CC(CCc3ccc(O)cc3)(OC2=O)c2ccccc2)cc1C)C(C)(C)C
6.356547324,,CC(C)CC1(CC(=O)C(SCc2ccccc2)C(=O)O1)c1ccccc1
4.347324315,0.491190757,CCC(C)(C)c1ccc(OCCCC[n+]2cccc(C)c2C)c(c1)C(C)(C)CC
5.075720714,,CCCCn1cnc2c(NCc3ccc(Br)cc3)nc(nc12)C#N
6.765026629,0.513597352,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(OCCCCCC(=O)N[C@@H](C(C)C)C(=O)N1)cc2)S(=O)(=O)c1ccc(N)cc1
6.585026652,,CC1(C)C2CC1[C@@]1(C)OB(OC1C2)[C@H](CC=C)NC(=O)[C@@H]1C[C@@H](Cc2ccccc2)c2c(Cl)nc(NCc3cccc(c3)C(F)(F)F)c(=O)n12
5.111286589,0.157383003,Nc1nc(nc2sc3CCCCc3c12)-c1ccccc1
5.896196279,,CC(C)c1ccccc1SC1C(=O)CC(CCC(=O)N2CCN(CC2)C(=O)OC(C)(C)C)(OC1=O)c1ccccc1
4.349485002,0.49424643,O=c1cc(N=NCc2ccccc2)[nH]c(=O)[nH]1
4.299278188,0.102294142,COc1ccc2noc3-c4ccccc4C(=O)c1c23
4.232116296,0.158088573,CC(=O)c1c(C)oc2ccc(OCc3ccccc3)cc12
4.958607315,,Cc1nc2c(c[nH]n2c(=O)c1Cl)C(=O)NCc1ccccc1Cl
6,,CC(C)CNC(=O)[C@@H](CC(O)C[C@@H](Cc1ccccc1)C(=O)NCC(C)C)Cc1ccccc1
5.124938737,,CCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CC(O)=O)NC(C)=O)[C@@H](C)CC)C(C)C)C(O)=O
4.712352762,0.489069376,Fc1ccc(NC2=C(NC(=O)c3ccc(Cl)cc3)C(=O)c3ccccc3C2=O)cc1
8.886056648,,CC(C)C1(CCc2ncsc2C)CC(=O)C(Sc2cc(C)c(CO)cc2C(C)(C)C)C(=O)O1
6.276489241,0.130202385,Oc1ccc(Cl)cc1C=C(Cl)c1nc2cc(Cl)ccc2c(=O)[nH]1
4.124938737,,CCOc1nc2cccc(F)c2c(=O)o1
4.696803943,,O=C(Cn1cccc1C(=O)c1ccccc1)NCCC1=CCCCC1
7.964690007,0.212059588,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCN(Cc3ccc(F)cn3)C(=O)c2n1)-c1ccc(F)cc1
5.356547324,,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O)C(C)O)C(=O)NCCc1cccc(O)c1
4.774506148,0.148379175,OC(=O)CCNc1cc(N2CCN(CC2)C(=O)c2ccco2)c2noc3-c4ccccc4C(=O)c1c23
7.769551079,,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@]1(Cc2ccccc2)CCN([C@@H]2CS(=O)(=O)Cc3ccccc23)C1=O
8.823908741,,Cc1cc(S[C@@H]2CCN(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)COc3c(C)cccc3C)[C@@H](C2)C(=O)NC(C)(C)C)nc(C)n1
4.605548319,,C[C@@H](NC(=O)c1ccc(N)cc1)c1cccc2ccccc12
6.337119468,0.000173525,CC(C)(C)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1
4.444705145,0.628908047,CC[C@H](C)[C@@H](C(=O)NCCCCCCCCCCC(=O)N1CCN(CC1)c1nc(NCCOCCOCCOCC#C)nc(n1)N1CCN(CC1)C(=O)CCCCCCCCCCNC(=O)Cn1cc(CCCCCN)nn1)n1cc(CCCCN=C(N)N)nn1
4.380480699,0.264641256,CC(C)C1=Cc2ccc3c(CCCC3(C)C)c2C(=O)C1=O
5.217527376,0,O=C(Cc1ccccc1)c1nc2ccccc2s1
5.585026652,,NC(=N)c1cc2cc([nH]c2cc1Cl)-c1cccc(-c2ccccc2)c1O
4.449814727,0.636134088,CCCCCCCCCCOC(=O)Cn1c(COc2ccccc2)[n+](C)c2ccccc12
4.628932138,,O=C(N[C@@H](COCc1ccccc1)C(=O)ON1C(=O)CCC1=O)OCc1ccccc1
4.392544977,,C[C@@H](O)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H]1CCCN1)C(=O)N1CCC[C@H]1C(O)=O
4.496271209,0.621222726,Oc1ccc(cc1)-c1cc(=O)c2cc(O)ccc2o1
4.215899138,0.305327489,COCCN1C=C2C(=CC(=O)C(C)(OC(=O)CCC(=O)OC)C2=O)C=C1C1CC1
3.823908741,,COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1
5.053952699,1.490514201,CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1
6.107905397,,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)N[C@@H](C)c1ccccc1
9.48148606,,CC(C)CN(C(CO)CCCCNC(=O)[C@@H](NC(=O)c1ccc(c(O)c1)N(=O)=O)C(c1ccccc1)c1ccccc1)S(=O)(=O)c1ccc(N)cc1
7.832682665,,CC(=O)N[C@H](CSc1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C
5.958607315,,CCC(C)[C@@H](NC(=O)C(Cc1ccc(F)c(F)c1)NC(=O)CCCCCCCCCCCCCCC(=O)N[C@H](CC(=O)N[C@@H](Cc1ccccc1)C(O)=O)C(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
4.615363045,0.056914574,COc1ccc(cc1S(=O)(=O)N1CCCC1)C(=O)Nc1cccc(c1)C(O)=O
8.345990439,0.38695344,CNC(=O)c1c(nn2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2CCn3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
8.698970004,,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)(=O)c1ccc(cc1)C(F)(F)F)NS(C)(=O)=O
4.651548309,0.196460571,OC(=O)c1cccc(c1)C(=O)NCc1ccc(cc1)C(=O)NCC(=O)COC(=O)c1c2ccccc2cc2ccccc12
8.823908741,,Cc1c(O)cccc1C(=O)N[C@@H](Cc1cccc2ccccc12)[C@H](O)C(=O)N1C[C@@H](Cl)C[C@H]1C(=O)NC(C)(C)C
5.622511617,,COc1cccc(c1)C(=O)Nc1ccc(cc1)C(=O)OCC(=O)c1ccc(Cl)cc1
5.104509254,0.543134564,Cc1ccccc1-n1c(O)cc2ccccc2c1=O
8.397940009,,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)C(F)(F)C(=O)NCc1ccccc1
5.744727495,,O[C@@H]([C@H](O)[C@@H](COCc1ccccc1)OCc1cccc(F)c1)[C@@H](COCc1ccccc1)OCc1cccc(F)c1
9.207608311,,Cc1ccc(CN2CCN(C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)NC3[C@H](O)Cc4ccccc34)[C@@H](C2)C(=O)NC(C)(C)C)cn1
3.638272164,,CC1(C)S[C@@H](N[C@H]1C(N)=O)[C@H](NC(=O)Cc1ccccc1)C(=O)NCc1ccccc1
4.658288565,,CCN(CC)C(=O)Cn1cc(C=C2C(=O)NC(=O)N(C2=O)c2ccccc2F)c2ccccc12
4,0,NC(=N[N-][CH+]c1ccc(cc1)[N+]([O-])=O)c1nonc1N
7,,CC[C@H](NC(=O)[C@@H]1C[C@@](C)(CC(=O)Nc2ccccc2C(=O)OC)c2ncc(NCc3cccc(c3)C(F)(F)F)c(=O)n12)B1OC2C3CC(C[C@]2(C)O1)C3(C)C
4.47078509,0.122662013,COc1cccc(NC2=Nc3cccc4cccc2c34)c1
7.301029996,,CN(Cc1cccs1)C(=O)c1ccc(cc1)S(=O)(=O)NCc1ccco1
5.117820427,0.752971894,OC1(NC(=O)c2ccccc2)C(=O)c2ccccc2C1=O
8.346787486,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(cc4cccc(CN(C)C)c34)-c2n1)-c1ccc(F)cc1
8.958607315,,CC(C)c1nc(CN(C)C(=O)NCCC(=O)N[C@H](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1
5.040481623,0,COc1ccc(cc1)S(=O)(=O)Oc1ccc2cccc(N)c2c1
5,,O=C(NCc1cccnc1)N1[C@@H](Cc2ccccc2)CC1=O
4.754340168,0.145161996,c1cc2cccccc2c1\N=N\c1ccccc1
7.920818754,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCn3c(c(Cl)c4c(F)cccc34)-c2n1)-c1ccc(F)cc1
7.585026652,,CC(C)[C@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1ccccc1)C(O)[C@H](Cc1ccccc1)NC(=O)[C@H](NC(=O)OCc1ccncc1)C(C)C
8.744727495,,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CC[C@H](C[C@H]1C(=O)NC(C)(C)C)SCc1ccncc1
8.387216143,,CC(C)(C)OC(=O)CNC(=O)[C@@H](NC(=O)c1ccccc1-c1ccccc1)[C@@H]1N[C@@H](C(=O)NCCNC(=O)[C@@H]2N[C@H](SC2(C)C)[C@H](NC(=O)c2ccccc2-c2ccccc2)C(=O)NCC(=O)OC(C)(C)C)C(C)(C)S1
4.004364805,,CCN(CC)c1ccc(C=Cc2noc(n2)-c2ccccc2O)cc1
3.853871964,,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(O)=O)NC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(O)=O
3.581698709,,CN1C2[C@]3(CO)C4N(C)C5[C@@](CO)(C1[C@]5(CO)[C@H]3c1ccccc1)[C@@H](c1ccccc1)[C@@]24CO
4.721246399,,Oc1ccc(Cl)cc1C(=O)Nc1cc(Cl)cc(Cl)c1
8.202937093,0.317547243,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2C(=O)NC(Nc2n1)c1cccc(F)c1)-c1ccc(F)cc1
4.568154222,0.057856426,Cc1ccc(s1)C(=O)OCC(=O)c1ccc(Cl)s1
4.756961951,,Ic1ccc2N(Cc3ccc(s3)C(=O)N3CCCCC3)C(=O)C(=O)c2c1
5.14119387,0.046289087,Clc1nc(nc2scc(-c3ccccc3)c12)-c1ccccn1
7.920818754,,COC(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCCC(CO)N(CC(C)C)S(=O)(=O)c1ccc(N)cc1
8.468521083,,Cc1ccc(C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)c2ccc3ccccc3n2)c(c1)C(=O)NC(C)(C)C
4.14749602,0.208590872,CC1CN2C(=O)Cc3c2c(S1)ccc3S(=O)(=O)N1CCN(CC1)c1ccc(cc1)C(C)=O
5.13076828,,COc1ccc(CN(C)C(=O)N2[C@@H](Cc3ccccc3)CC2=O)cc1
4.599188398,0.074255742,CCN(CC)CCNc1ccc(CO)c2oc3ccccc3c(=O)c12
3.690369833,,CC(=O)N1[C@H]2CCC([C@@H]2CC1=O)C(=O)OCc1ccccc1
7.886056648,,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C(=O)N1CN(CCc2ccccc2)C[C@H]1C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1
5.769551079,,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2COC[C@@H]12
5.297921695,0.751566399,OC(=O)c1ccc(NC2=CC(=NS(=O)(=O)c3ccccc3)c3ccccc3C2=O)cc1
5.958607315,,C[C@H](NC(=O)[C@H](CC(=O)N(C)C)NC(=O)[C@@H](NC(=O)CC(C)(C)C)C(C)(C)C)C(=O)C(F)(F)F
6.619788758,,O[C@@H](C[C@@H](Cc1ccc(OCCOC(=O)N2CCOCC2)cc1)C(=O)N[C@@H]1[C@H](O)Cc2ccccc12)CN1[C@@H](Cc2ccccc2)C[C@H](Cc2ccccc2)C1=O
5.115772872,1.018532409,COC(=O)c1cc(C)nc2C(=CC(=O)C(=O)c12)N1CCOCC1
7.431798276,,CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
7.420457518,0.409665716,CC(C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)N[C@H]1Cc2ccc(OCCCNC(=O)[C@@H](NC1=O)C(C)C)cc2
6.744727495,,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](CCSC)C(N)=O)C(C)(C)C
5.602059991,,COc1ccc(Oc2nc3ccccc3c(=O)o2)cc1
5.206209615,,COc1ccc(cc1OC)-c1nnc(CSc2nc3ccccc3c(=O)n2CC(C)C)o1
4.44213485,0.122433332,COc1ccc(cc1)C(N)=NOC(=O)C1CCCCC1
5.30980392,,COc1cccc(CCNC(=O)[C@@H](CC(C)C)NC(=O)[C@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](Cc2ccccc2)C(O)=O)C(C)O)c1
4.461199782,0.120889631,Cc1cc(c[c-](\C=[NH+]\NC(=O)C2COc3ccccc3O2)c1=O)[N+]([O-])=O
7.732828272,,CC(C)C1(CCc2ccc(N)cc2)CC(=O)C(Sc2cc(C)c(OS(=O)(=O)c3ccccc3-c3cccs3)cc2C(C)(C)C)C(=O)O1
6.978810701,,COc1ccc(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@@H]2[C@H](O)Cc3ccccc23)c(OC)c1
4,,Oc1ccc(Cl)cc1C(=O)Nc1ncccn1
4.468521083,,Cc1ccc(cc1)S(=O)(=O)NC(=O)NCC1CCN(CC1)S(=O)(=O)c1ccccc1
8.200659451,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OC(CF)n3c(cc4c(F)cccc34)-c2n1)-c1ccc(F)cc1
6.924453039,,CC(C)c1ccc(C(C)C)c(SC2C(=O)CC(OC2=O)(c2ccccc2)c2ccccc2)c1
5.623423043,,Clc1ccc2nc(NC(=O)c3nccs3)sc2c1
7.187019834,,COC(=O)C(NC(=O)[C@H](CC(C)C)NC(=O)C1CCCN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(C)=O)C(C)C
8.468521083,,COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]1CCCN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)C(CO)NC(C)=O)C(C)C
4.389339837,,O=C(NN=Cc1c[nH]c2ccccc12)c1cccs1
8.065501549,0,Cc1cc(SC2C(=O)CC(CCc3ccc(O)cc3)(OC2=O)C2CCCC2)c(cc1NS(=O)(=O)c1ccccc1)C(C)(C)C
5.314835996,0.217343534,OS(=O)(=O)c1ccc2c(OC(=O)c3ccc(cc3)-c3ccc(cc3)C(=O)Oc3cc(cc4cc(ccc34)S(O)(=O)=O)S(O)(=O)=O)cc(cc2c1)S(O)(=O)=O
5.823908741,,CC(C)CNC(=O)N(C)C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)OCc1ccccc1
6.229884705,1.09E-15,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)NCc1ccccc1
4.786719972,0.14522604,CN(C)C(=O)CSc1ccc(cn1)S(=O)(=O)N1CCCC1
9.420216403,,CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CS(=O)c1ccc(F)cc1)NS(C)(=O)=O
6.455931956,,CCNC(=O)C(=O)C(CC=C)NC(=O)[C@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(C)C
5.823908741,,C[C@@H](CO)NC(=O)[C@@H]1O[C@H]2CN(Cc3ccccc3)C(=O)[C@@H]1O2
4.874010645,0.087018492,COc1nccnc1NS(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(F)cc2)cc1
4.497839313,0.704051108,N(c1nnc(s1)-c1ccncc1)c1cccc2ccccc12
8.698970004,,CC(C)(C)[C@H](NC(=O)OC1CCCC1)C(=O)N1CN(C[C@H]1C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1)c1ccc(cc1)-c1ccccc1
6.511449283,,CC(C)(C)NC(=O)C1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCCOC1
6.406713933,,CC(C)(C)NC(=O)C1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCCOC1
7.823908741,,CC(C)C1(CCc2ccc(O)cc2)CC(=O)C(Sc2cc(C)c(NC(=O)c3cccc(c3)C#N)cc2C(C)(C)C)C(=O)O1
7.853871964,,C[C@@H]1CC[C@@H](O)[C@H]1N1CC[C@](C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)(Cc2ccccc2)C1=O
7.431798276,,CCCC(NC(=O)[C@@H]1C[C@H](CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)OC(=O)N1CCc2ccccc2C1)C(=O)C(=O)NCC(O)=O
5.185474701,0.059684892,[O-][N+](=O)c1ccc(s1)C(=O)OCC(=O)N1CCC(=N1)c1ccccc1
8.397940009,,CNC(=O)c1c(oc2cc(N(C)S(C)(=O)=O)c(cc12)-c1ccc2OCc3c(nc4ccccn34)-c2c1)-c1ccc(F)cc1
4.477985045,0.043350258,COc1cc(NC(=O)c2cccc(Br)c2)nc(OC)n1
4.991249605,0.211583457,ClCCCC1C(=O)C(=O)c2ccccc2C1=O
5.019936399,0.017038285,CCOc1ccccc1NC(=O)Nc1ccc2CCCc2c1
9.508864383,0.019819301,CC(=O)N[C@H](CS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C
4.709965389,,CCOC(=O)C1CCCN(C1)C1=C(NS(=O)(=O)c2ccc(Br)cc2)C(=O)c2ccccc2C1=O
8.823908741,,CC(C)C(NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cnc(s1)C(C)C
4.899629455,0,CCC(CO)Oc1cc(NCc2cccc(C)c2)c2ncn(C(C)C)c2c1
4.229147988,,CCN(CC)Cc1ccc(Nc2c3[nH+]c4ccccc4c3n(C)c3ccccc23)cc1O
4,0,OC1NC(Cc2ccccc2)=P(O)(O)C(Cc2ccccc2)=N1
8.958607315,0,CC(C)C1(CCc2ccccc2)CC(=O)C(Sc2cc(C)ccc2C(C)(C)C)C(=O)O1
7.031517051,,CC(C)(C)NC(=O)C1N(C[C@H](O)CNC(=O)[C@@H]2N[C@H](SC2(C)C)C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)C(C)(C)SC1(C)C
6.721246399,,CC(C)(C)NC(=O)C1N(C[C@@H](O)CNC(=O)[C@@H]2N[C@H](SC2(C)C)C(NC(=O)Cc2ccccc2)C(=O)NCc2ccccc2)C(C)(C)SC1(C)C
4.962573502,0,O=C1N(Cc2ccccc2)C(=O)c2ccccc2C1=CNCCc1ccccc1
7.721246399,,CC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CSc1ccccc1)[C@H](O)Cc1ccccc1C(=O)NC(C)(C)C
10.19279869,0.294102942,Cc1cccc(Cl)c1CNC(=O)[C@H]1N(CSC1(C)C)C(=O)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12
6.958607315,,COc1cccc(c1)-c1ccc(cc1)N1C[C@H](N(C1)C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1
7.795880017,,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCN(Cc2csc(C)n2)C1=O)S(=O)(=O)c1ccc(CO)cc1
4.913640169,,CCCCn1c(SCC(=O)Nc2cc(C)n[nH]2)nc2ccsc2c1=O
4.856099135,1.210707008,C1CCCC(CC1)Nc1ccc2cn[nH]c2c1
4.886056648,,COc1ccc(cc1)[C@@H](O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)C(O)=O
4.677780705,,O=C1C=CC(=O)c2ccccc12
