,episode,step,epsilon,smiles,reward,q,random,loss,logP,ic50,QED,SA,cycles
3677,109,39,0.9469456023337192,CBC1=C(PF)SP(N(Cl)B(Cl)P(Cl)N=C=S)N(F)P(F)P(C#N)C1(Cl)Cl,-16.72380382623693,-36.078967999999996,True,0.24507302045822146,8.98708,4.481679439544678,0.07527993147467651,-6.724879368431427,-2.0
3716,110,38,0.9464721295325524,FN(Cl)B(OPON(Br)SSOBr)SOP=NOC(=S)Cl,-9.006143955082617,-33.503883,True,0.8155666589736938,6.083000000000002,5.403318405151367,0.030801771468740774,-6.460649288448364,-0.0
3757,111,39,0.9459988934677862,FNP(POB(Cl)Br)C(F)B=NC(Cl)(OS)SPS,-9.647104820477411,-26.275532000000002,True,0.7592849731445312,5.025000000000002,5.7563958168029785,0.05890471796763309,-7.393060526982511,-0.0
3797,112,39,0.9455258940210524,FN=NP(C(=S)SSN(B=S)C=BI)C(Cl)(B(Cl)Cl)B(Br)SSBr,-10.180586064113626,-32.7456,True,0.4069167971611023,7.702600000000001,5.080243110656738,0.03121107273351459,-7.223010600184102,-0.0
3837,113,39,0.945053131074042,NSN(ON(Br)P(Br)Br)B1OC(N=S)(PO)SC(O)(Br)N(I)B(C=NBr)C1(I)P(Cl)OB(Br)I,-16.09521944513925,-40.09496,True,0.4568798542022705,7.618400000000004,7.327171325683594,0.02169733886942531,-7.7580325139820125,-2.0
3877,114,39,0.9445806045085048,FB(S)N=C(Cl)B(Cl)C(Cl)(ON(F)COCl)B(P=S)P=PSP(Cl)SCl,-10.426344423134859,-22.01296,True,0.7366753816604614,8.2415,4.586384296417236,0.03215672931064387,-7.106742288889808,-0.0
3917,115,39,0.9441083142062509,BB=NC1(SI)C(P=BN)N(PBr)B(Cl)SOC1(F)P=C=NI,-9.999174969875515,-27.452765000000003,False,0.594571590423584,3.8993000000000007,5.544118881225586,0.15416494142507278,-5.222603856515113,-1.0
3957,116,39,0.9436362600491476,BPB(Cl)OC(=PCl)B(SF)C(I)(I)B(B(F)N(Cl)N(N)C=N)C(Cl)(Br)I,-9.704028916934094,-32.893738,True,0.3351026177406311,4.9224700000000015,5.365847587585449,0.03356270948454333,-7.030625186603534,-0.0
3997,117,39,0.9431644419191232,FC1OBC(B(I)B(Cl)N=C(C#[IH2])ON(Br)Br)=NC1(S)Br,-9.12887421761567,-33.66668,True,0.6224936246871948,2.9225000000000003,6.267777442932129,0.05542736854112047,-7.279973749344709,-0.0
4037,118,39,0.9426928596981636,BN(S)P(Br)P(NO)OSN(N=C)OC(Cl)=C(Cl)B(I)C(F)P(F)NI,-10.609993564702172,-35.32373,True,0.3336577415466309,5.6910000000000025,4.103528499603272,0.01812104626378636,-6.856324294022514,-0.0
4077,119,39,0.9422215132683146,BC=PNN(I)SC(O)(OBC(Cl)(I)SOC(F)=S)N(O)B(F)OC=S,-9.112904962598668,-32.674316,True,0.4568747580051422,1.8406000000000005,6.34948205947876,0.022337530559898056,-7.121916158894505,-0.0
4117,120,39,0.9417504025116804,OB(SSN(Cl)C(Br)(OSN(B(Cl)B(S)Cl)N(Cl)Cl)SC(F)=I)C(=S)CBr,-8.32184358993359,-28.693848,True,0.2567535638809204,6.623000000000002,6.738071918487549,0.016245061923451796,-6.686189567874438,-0.0
4157,121,39,0.9412795273104247,OSP=POC(OBr)(C(OBr)SP(F)N(I)PP)C(Cl)(Cl)SC(F)CBr,-9.180858836620539,-21.018715,True,0.6641168594360352,10.042299999999996,6.261659622192383,0.04629246219300122,-7.264153504605545,-0.0
4201,123,39,0.9403384831029964,B=NC(B(I)C1(C(B)(OO)P(N(F)Br)N(OBr)P=S)SB1Cl)N([SH3])OS,-10.620006675550226,-24.806921,True,0.7105697393417358,2.4928,5.384580135345459,0.03622529129560825,-7.817714652281399,-0.0
4241,124,39,0.9398683138614448,BPNB(B=N)NB(O)SB(Cl)P(SBr)N(Br)B(I)I,-9.333352911805374,-20.14485,False,0.571895956993103,2.5145699999999995,5.091286659240723,0.11412039974617573,-7.026299227344099,-0.0
4281,125,39,0.9393983797045142,NN(OCl)B(P)ON(Cl)C(Br)(I)C(Cl)ON(Br)C(Cl)(I)P=PP(Br)Br,-8.940522113917774,-22.965014,True,0.5281317830085754,8.196200000000001,6.605307102203369,0.03278579045865136,-7.210481553839536,-0.0
4283,126,1,0.9389286805146619,ClCl,-3.2140559567009186,-16.598614,True,0.9887648224830629,1.379,5.496595859527588,0.4042628703644529,-3.96662945741093,-0.0
4323,127,39,0.9384592161744048,B=CC([IH4])(OC(=S)C1P(Br)BP(PBr)C1(F)Br)P(Cl)Br,-9.922171009758204,-26.981647,True,0.3616638779640198,5.841000000000004,5.212666988372803,0.114615295024484,-7.597027819583098,-0.0
4367,129,39,0.9375209915730344,BP(Cl)C(F)(OP=NC(F)(SP=C)B(I)PP)N(Cl)P(Cl)Br,-10.15486903039516,-21.949554,False,0.15113979578018188,7.7095,4.954551696777344,0.05919273771298315,-7.286872292293102,-0.0
4407,130,39,0.9370522310772479,B#CC(Br)(Br)P(B(OBr)C(S)(Cl)OC(I)=NOI)P(N=C)N=BN,-8.540683958381264,-30.509071000000002,True,1.6034634113311768,4.994100000000002,6.724987030029298,0.039514448839219236,-6.998560688805159,-0.0
4414,131,6,0.9365837049617094,ClOOSBr,-5.545875085176783,-7.67207,False,0.7704729437828064,2.0465,5.174927711486816,0.3671582064679472,-5.463389329033924,-0.0
4454,132,39,0.9361154131092286,FC1(I)B(N(OB(Br)SCl)N(I)C(=S)N=C=S)P(Br)C1(SNS)P(Br)I,-9.482368129610846,-39.03692,True,0.5161675214767456,8.253300000000003,6.034867763519287,0.02411619160066723,-7.231268103920508,-0.0
4490,136,25,0.9342445859881308,ClB(OOOSB(Cl)C(Cl)(Cl)Br)N(Cl)Br,-8.300488291813329,-16.689595999999998,True,0.2907329201698303,4.2963000000000005,4.5865745544433585,0.10665208162854513,-5.793202349573147,-0.0
4504,137,13,0.9337774636951368,ClB(Cl)B(Cl)Br,-4.759153786506195,-16.288994,True,0.33636999130249023,2.1525,4.497971534729004,0.5787032320347042,-5.6356938618956285,-0.0
4544,138,39,0.9333105749632892,B=CC1=BB(C(=I)SC(=C)Cl)N(SC(=I)P(S)N(I)B=P)NSO1,-13.452764832574218,-36.14924,True,0.21741962432861328,3.700300000000001,4.701107978820801,0.07018952237806098,-7.023521025143864,-1.0
4546,139,1,0.9328439196758076,C#[IH2],-7.383134720676777,-14.095672,True,0.5015875101089478,0.4750000000000002,5.473189830780028,0.43108104878367065,-7.565706380487852,-0.0
4587,140,39,0.93237749771597,CB(P=NN(SCl)C(Cl)(Cl)BO)PC(Br)(NCl)NCNS,-9.904113080934783,-16.978785000000002,False,1.2592225074768066,3.0955000000000013,4.74324369430542,0.03354750687200589,-6.785892145896982,-0.0
4629,142,39,0.9314453533126285,BP(B=BP(ON(Br)BB(OCl)B(SCl)N(Cl)Br)P=NF)SCl,-9.644246689115306,-30.351444,True,0.407196044921875,5.070900000000002,4.668369770050049,0.13156301022735425,-7.109800807021752,-0.0
4671,144,39,0.9305141408206544,BC(F)(F)C(=NB(P)Br)B(OPCl)SP(Br)P(I)C(Br)(OCl)P(F)P(F)Br,-10.119808570224961,-40.881184000000005,True,0.38036876916885376,10.0207,4.82586669921875,0.04882078531235267,-7.11073129520082,-0.0
4711,145,39,0.930048883750244,BP=C(Cl)C(F)(Br)B(N)C(F)(Br)N(S)N(Cl)SSSB(Cl)OCl,-10.293079244991214,-24.778107000000002,True,0.3848684132099152,4.813200000000002,4.256704330444337,0.04137332736418616,-6.834386443964986,-0.0
4751,146,39,0.9295838593083692,N#CB1SN2B3CB(OBr)C(=NN2OP(Cl)OI)SBP1P3,-17.355400986954393,-32.778156,True,0.7146410942077637,3.7824800000000014,4.264996528625488,0.2135294919210488,-7.935345379918773,-2.0
4791,147,39,0.929119067378715,BN(SB(F)C(B=I)=C(Cl)I)N(OF)B(SF)C(Cl)(Br)SBr,-9.232656146513774,-25.669147,True,0.8250147104263306,5.387500000000002,5.136088848114014,0.0970314117339828,-6.869808570963259,-0.0
4831,148,39,0.9286545078450256,FSP=C(I)C(Br)(B(I)NP)B(SF)N(Cl)OSOP(Cl)OBr,-10.178223667666202,-32.09142,True,0.35814881324768066,7.4105000000000025,4.728476524353027,0.04154671381830294,-7.051249766970114,-0.0
4871,149,39,0.9281901805911033,NON(I)C(PCl)(PBC1(SCl)SNP1B(Cl)I)B(Br)N(Br)Br,-10.392083171137717,-30.352635999999997,False,0.5182033777236938,6.109200000000002,5.054122924804688,0.06870367090120864,-7.606108433354904,-0.0
4911,150,39,0.9277260855008076,FP(c1sson(P(SN(SCl)SBr)C(=NBr)SOBr)c1Cl)P1C(Cl)BN1Cl,-10.346054693249693,-37.117979999999996,True,0.19193756580352786,10.139700000000003,4.746123790740967,0.028073641977252053,-7.1210079840030716,-0.0
4951,151,39,0.9272622224580572,BCB(B(Br)C1(Cl)B(Br)N(C(=O)P(F)B(Br)B=POOBr)C1=NN(F)S)P(BC)B(I)SC,-10.819687968202274,-42.799225,True,0.3264408409595489,5.901900000000005,4.6047468185424805,0.036501450252054965,-7.4707612898416285,-0.0
4991,152,39,0.9267985913468284,N#CP1OB(Cl)B(I)C(BBr)(OCl)NC(Cl)(Br)OC(Cl)(Cl)B1Cl,-21.57805375199345,-32.758095000000004,True,0.5096971988677979,4.485080000000001,7.599885940551758,0.15159371750797396,-7.471161973635411,-4.0
5031,153,39,0.926335192051155,N#COB(C=BN)C(Cl)(I)B(Cl)SOB(I)B(B=PN)SSS,-10.934648598969359,-24.893967,True,0.326753169298172,2.39028,4.21125078201294,0.045370920937557575,-7.359876639605676,-0.0
5071,154,39,0.9258720244551296,N#CN(N)C(=[IH3])B(OBr)P(B(F)Br)C1(Br)OC1=O,-8.424160255588601,-17.142971,True,0.24516505002975464,1.19558,5.593438625335693,0.058408220753912325,-6.269635419988196,-0.0
5111,155,39,0.9254090884429019,C=NC(Br)B(Cl)B(N=BC(=O)Cl)C(Br)(N=NOBr)C(Br)(N=PP)B(Cl)Br,-10.866476870349688,-17.449594,False,0.554163932800293,6.490300000000002,4.285524845123291,0.03513857962517332,-7.290924265056684,-0.0
5151,156,39,0.9249463838986808,BC(Br)N(Br)B(OBr)C(I)=PN(NF)C(Cl)(SF)SP=NP,-9.914724261640004,-28.401775,True,0.41907942295074463,5.416900000000003,5.345454216003418,0.047381933887997794,-7.27468962890386,-0.0
5191,157,39,0.9244839107067314,CB(OO)B(Br)C(=PB(Cl)P=PP(SBr)C(Br)([IH4])N(Cl)Br)SN(F)NS,-9.668445603611962,-28.120990000000003,True,0.8110359907150269,7.883699999999998,6.075393199920653,0.017627183380935874,-7.373155752116658,-0.0
5231,158,39,0.924021668751378,O=C=BNSC(Br)(BC(Br)(OOBr)OC(F)=S)P(P(Br)I)p1ss1,-8.623923455457822,-32.493491999999996,True,0.13319700956344604,7.000200000000001,7.106789588928223,0.02205480992772941,-7.214339156678783,-0.0
5271,159,39,0.9235596579170025,CCP(B=PSN(I)B(Br)C(Br)(Br)N(Cl)Cl)C(Br)P(C)Cl,-9.490144162627711,-18.131802,True,0.8553515672683716,8.603299999999999,4.902993202209473,0.0439570591586772,-6.610778911961107,-0.0
5311,160,39,0.9230978780880441,CN(F)NOB(I)P=C(Cl)OSC(S)(Cl)I,-7.633785197583121,-26.626963,True,0.17737075686454773,3.8109000000000006,6.590627670288086,0.05802775106988733,-6.269925842702963,-0.0
5351,161,39,0.922636329149,B=NSOC(Br)(I)B(N(N=N)OSP1BN1P(N=N)SF)C(Cl)(I)P(F)F,-8.919680620638578,-23.02913,True,0.8333060741424559,7.380040000000003,7.607046127319336,0.021726294652398673,-7.787097217436218,-0.0
5391,162,39,0.9221750109844256,C=NP1SSP=C(Br)C2(SBr)P(N(P=O)B(Cl)P1I)P(SI)C2(Cl)OBr,-22.413534487119495,-37.186596,True,0.3670764863491057,12.0233,5.081060409545898,0.0678815427005362,-6.000340612580635,-4.0
5433,164,39,0.9212530665171942,NN(C(B(F)Br)=C(Cl)OP)N(Br)N1C(Br)(Br)B(C#P)C1(I)SBP(Br)I,-9.793793341863099,-38.19277,True,0.3953230679035187,6.682000000000002,5.296802520751953,0.03375988526211971,-7.0606556373060965,-0.0
5473,165,39,0.9207924399839356,NB1SC2SOBC3SN2B(OC(Cl)(B(Cl)N=NI)P(I)SSBr)ON13,-14.201060741539399,-36.001746999999995,True,2.177231311798096,4.872000000000002,5.30180549621582,0.05605587836814251,-7.954455194661954,-1.0
5513,166,39,0.9203320437639436,CCNP(S)P(F)C(Br)(PI)B(Cl)B(Cl)OC(F)(I)P(F)Cl,-9.243987180236052,-21.07281,False,0.5639361143112183,8.323699999999999,5.212739944458008,0.07693587674676783,-6.809057122462933,-0.0
5553,167,39,0.9198718777420618,FB(B=POSSP(SOI)C(Cl)(OOCl)OSBr)N=BB(Br)B(C=NI)OI,-9.121629053841088,-24.136438000000002,True,0.475989580154419,8.155100000000003,7.049611568450928,0.012189176799568472,-7.5296908746216955,-0.0
5595,169,39,0.9189522358322894,CN(F)SB=C(Cl)N(ON(I)C(F)(S)P(F)N(N(Br)Br)N(I)I)B(Cl)ON,-8.97300428348524,-23.746273000000002,True,0.4368235468864441,5.158700000000001,5.927341938018799,0.03164254066402142,-6.78365052597005,-0.0
5635,170,39,0.9184927597143732,FN(PI)P(SC(Br)(Br)N(PS)P(Br)B(OBr)C(=S)SS)P(Br)OSNOBr,-9.179915915837173,-28.51997,True,0.9949830770492554,11.3017,5.9731316566467285,0.011729300857770115,-6.8656619176869,-0.0
5641,171,5,0.918033513334516,BrP(Br)Br,-2.6781682504993785,-13.38163,True,0.4880841970443726,3.398,6.416923999786378,0.5920230962770622,-5.256732661852596,-0.0
5681,172,39,0.9175744965778491,N=BOC1(Cl)B(B(Br)I)N(OBr)N(Cl)SC(=P)N=BSN1P=O,-23.857728134272925,-30.630215000000003,True,0.4882948696613312,3.970370000000001,5.713534355163574,0.08962192033642084,-7.744071766010532,-4.0
5721,173,39,0.91711570932956,BC(Cl)(Br)C(Cl)(OB(Cl)C(Cl)(Br)SSOSBPF)C(Br)(B=NB(Cl)Br)SBr,-10.2779284098195,-29.436496999999996,True,0.2522192597389221,7.801300000000002,5.352019309997559,0.04423623614608623,-7.560991012204843,-0.0
5761,174,39,0.9166571514748952,ClC(Br)OC(I)ON(SSC(Cl)(Br)[IH4])B(Br)OBr,-8.392221806055948,-23.20349,True,0.6148463487625122,5.484400000000004,6.516418933868407,0.05831781210587425,-6.851008524352371,-0.0
5801,175,39,0.916198822899158,O=NP(Br)ONC(Br)(OOI)SOC(Cl)(Br)N(Br)N(B(Cl)Br)C(O)(OI)SCl,-8.5445851600615,-23.55292,True,0.4737546443939209,7.4147000000000025,7.1357975006103525,0.014565018459312816,-7.122767532655226,-0.0
5841,176,39,0.9157407234877084,NP1ON=C(N=I)N(O)P2OC1OONN=C(Cl)BON2Br,-38.76995797755672,-32.955529999999996,True,0.32936936616897583,1.2662999999999998,4.592650413513184,0.1322558170912023,-5.143093442757931,-9.0
5881,177,39,0.9152828531259648,CB(OBr)B(N(Cl)P(Br)N(Br)Br)P(I)OB(Br)C(=N)I,-8.536103874102597,-25.907904000000002,True,0.2406987249851227,7.098270000000001,5.443838119506836,0.08842553109133075,-6.443992410776054,-0.0
5921,178,39,0.9148252116994018,NN(C=P)C=C(OI)P(OBr)C(Cl)ON(OC(Cl)(Cl)Br)C(=[SH2])SN(Cl)I,-9.322718926219515,-21.896328,True,0.7272667884826659,6.328400000000002,5.541799068450928,0.029558930756789625,-6.80670133191,-0.0
5937,179,15,0.914367799093552,ClP(Br)C(Cl)(Br)SBr,-4.660500438047707,-14.8025465,True,0.36336112022399897,5.2201,5.986314296722412,0.4637382036468027,-5.8447045186431845,-0.0
5977,180,39,0.9139106151940054,CC(Cl)=NB(Br)OSC(Cl)(N=NB=C(SSCl)B(Cl)C(Br)(Br)SBr)N(S)Br,-9.127262299976186,-20.041805,True,0.30395618081092834,8.5269,5.760646343231201,0.020308187065480723,-6.73349958220793,-0.0
6017,181,39,0.9134536598864084,ClN(OP(Cl)C(Cl)(C(Br)Br)C(Cl)(OBr)N(Cl)Cl)SPI,-8.378007760405671,-22.411991,True,0.5682404637336731,8.395900000000001,6.312304973602295,0.034322008356342366,-6.560614763464817,-0.0
6057,182,39,0.9129969330564652,OC1BP=BN(C(Br)(I)I)C(Cl)(OSCl)B1C(Cl)ON(Cl)C(Br)(P=I)P=BS,-12.172193885633144,-35.876247,True,0.489387184381485,6.817000000000002,7.971542358398437,0.030501214335757414,-7.880120490603157,-1.0
6097,183,39,0.9125404345899372,BN1B(P(N)SBr)n2[nH]p2B(SOSS)C1(F)P(F)N(F)C(F)(F)N=NOO,-9.848724215809693,-34.605909999999994,True,0.6539101600646973,4.344800000000001,5.679758071899414,0.02641907833622313,-7.314501839139368,-0.0
6137,184,39,0.9120841643726424,CBNN=Pp1p(Cl)n(Cl)p(C(I)(I)B(I)N=N)p1B=BF,-10.644451028170627,-36.749214,True,0.275577187538147,7.304470000000002,4.154324531555177,0.07510750698768008,-7.26051752164299,-0.0
6177,185,39,0.911628122290456,FP1OBB(B(Br)Br)OON(OSP(Br)SSS)B(Cl)C1(Br)C(Cl)(Cl)Br,-20.80997694198248,-30.067053,True,0.5073260068893433,7.9708,5.4025840759277335,0.0526692888972435,-7.6867686629765855,-3.0
6217,186,39,0.9111723082293108,BC(I)ON(SB(Br)B(I)C(I)SSCl)C(OI)(OP=C=O)C(I)CSI,-10.376190748700964,-28.981178000000003,True,0.2829744815826416,7.295600000000004,5.5095486640930185,0.02462789256019764,-7.628484862749648,-0.0
6257,187,39,0.9107167220751964,CBOOC(P=C1SOC(Br)=C(BN(F)I)B1Cl)(SOS)N(F)B(Br)C#[SH],-9.675273226574117,-36.793648,True,0.4887637495994568,4.4681000000000015,5.810014724731445,0.03932934861452315,-7.334198263526611,-0.0
6307,189,39,0.9098062330323018,ON1P(O)B(Br)P(SC2(F)C(=S)N=PN2I)C1(S)Br,-9.421363023889901,-33.2115,True,1.8046212196350095,5.102400000000001,5.691531658172607,0.05855850620126675,-7.1612328472336895,-0.0
6347,190,39,0.9093513299157856,CC(SP(Cl)B(F)Cl)(B(I)OBr)P(CN)OOC(=O)B=N,-8.406746085333625,-28.145218,False,0.2244195342063904,4.816470000000002,5.461156368255615,0.12855834986985998,-6.589226178531015,-0.0
6387,191,39,0.908896654250828,FC(=NC1(NBOI)OC2(OBr)BB1SS2)N(Br)SP(OSS)SBr,-9.442190985049148,-41.257927,True,0.5255961418151855,5.0550000000000015,5.423189640045166,0.026761872609377214,-6.810691922781429,-0.0
6427,192,39,0.9084422059237024,NP(Cl)B=NN=NB(Br)p1on1C(Br)(OC(=NB=S)C(=NI)N(P)Cl)C(F)(Br)I,-8.702960105625275,-15.003620999999999,True,0.2494724839925766,6.574600000000002,7.436766624450684,0.03644837964636943,-7.583734828542129,-0.0
6467,193,39,0.9079879848207408,B#CP=PB(Cl)C(Br)(N=NON)C(I)=PP(SC(Br)=C(I)OOOP)C(Br)(I)OCl,-9.90684181145642,-36.13118,True,0.26865726709365845,9.288100000000004,5.856017112731934,0.022632064074544392,-7.456084377637276,-0.0
6507,194,39,0.9075339908283304,FN(OC(Br)B(Br)B(N=C(Cl)SI)SCl)SBr,-9.843908215185088,-28.746033,True,0.5422182083129883,5.8408000000000015,4.42499589920044,0.05080288724297405,-6.629859512899776,-0.0
6547,195,39,0.9070802238329164,BNC(N)(P=S)SP(Cl)C1(Br)B(N2BN(C)S2)B(Cl)P(Cl)P(Br)B(P=NCl)OP1N,-17.76977466717495,-48.419884,True,0.8681621551513672,5.759800000000002,4.602190971374512,0.09813361834743636,-7.807970917971332,-2.0
6585,196,37,0.906626683721,ClON(Br)C(Br)(Br)P(B(Cl)Br)B(Br)OOSCl,-8.939020637544619,-23.802301,True,0.0971626192331314,6.3153000000000015,4.9472761154174805,0.04439086304222306,-6.186046188280629,-0.0
6594,197,8,0.9061733703791394,ClSB(Cl)Br,-4.457780383799574,-19.47942,True,1.0631891489028928,2.492,4.757861137390137,0.5770594191938647,-5.547482927742908,-0.0
6598,198,3,0.90572028369395,FOOCl,-4.851088402891494,-11.231425,True,0.34069937467575073,0.9729,4.9744873046875,0.3497320367697853,-4.651107661852596,-0.0
6643,199,39,0.9052674235521028,O=PC(F)(N(B=POCl)SI)N(SI)SC(Cl)(I)C1=NC1,-9.662392313371742,-26.899876000000003,True,0.573948085308075,6.455500000000002,5.067365646362305,0.04824186427289152,-6.8875334696244295,-0.0
6683,200,39,0.9048147898403268,OP(SOB1C(N(I)OC=I)C1(Cl)I)SB(NS)OBr,-10.183401200100251,-28.27815,True,0.2570466995239258,3.9499,5.233824729919434,0.045153682125600766,-7.41029094343579,-0.0
6723,201,39,0.9043623824454068,NSB(OI)C(Br)(OCl)n1nc(SN=NI)sc(=NCl)n(SCl)n1OBr,-11.818719181215696,-27.935884,True,0.4193779230117798,5.100899999999998,5.731654644012451,0.12003367676933452,-6.648507725218184,-1.0
6763,202,39,0.903910201254184,S=PSPPP(Br)N1OP(ON=BSB(OB(Br)SC(Cl)(I)P=C=I)SI)O1,-9.414874811146555,-30.055234999999996,False,0.4619496464729309,10.225500000000002,6.824580192565918,0.03960245382233262,-7.788875392909957,-0.0
6803,203,39,0.9034582461535572,BOB(O)B(C(=P)I)P(SN(Cl)Cl)N(P(Cl)Br)P(NF)P=I,-9.551168542419589,-29.578971999999997,True,0.9581162929534912,6.077900000000002,4.771720409393311,0.08753486657401885,-6.836459620923019,-0.0
6843,204,39,0.9030065170304804,B#CC(F)(OOI)C(Br)(B(F)F)B(SBr)B(NCl)NSN,-9.559021828263363,-23.011778,True,0.3718764185905457,2.1735,5.336576461791992,0.06761689149475904,-7.095688434659394,-0.0
6883,205,39,0.9025550137719652,B=PP(N)SC([SH3])(OBr)C(OBr)(SSCl)N(Br)SSBr,-9.848348218235467,-17.820017,False,0.19073699414730072,6.7756000000000025,5.5175747871398935,0.06255790679855547,-7.42428043210387,-0.0
6923,206,39,0.9021037362650792,B=C(P)C1([IH4])B(SBr)C(N(OCl)OC(Cl)(Br)OBr)SN1C=BNBr,-8.752956886639994,-39.873863,True,0.7380990982055664,2.5245000000000006,7.355059146881103,0.04402096173503483,-7.616762022751812,-0.0
6953,209,19,0.900751257125721,ClOP(Cl)P(Cl)Br,-4.038112398562116,-10.047847,True,0.6541764736175537,4.5681,4.718812465667725,0.6637686543964614,-5.6947457584697805,-0.0
6960,211,2,0.8998507310564098,ClSCl,-3.773453881512026,-13.718760000000001,True,0.33678731322288513,2.0272,5.056174278259277,0.4515232630968426,-4.4234801155580605,-0.0
6973,213,9,0.8989511052880362,SOOCl,-5.7836571550414835,-11.004116999999999,True,0.4328422546386719,0.9331999999999998,5.23848819732666,0.22878899497157346,-4.871430738775673,-0.0
7014,214,39,0.8985016297353923,NN1P(P(N)P=I)PC1(B(O)B(SCl)P(Br)N(Cl)OP=S)P(Br)SF,-10.883218740651945,-36.586067,True,0.3274334669113159,8.020100000000003,4.3824477195739755,0.04797487643452925,-7.445752176918487,-0.0
7054,215,39,0.8980523789205246,BOSNP=BNN(B=S)SB(Br)OC(SBr)B(Cl)OO,-10.632134940752572,-40.509064,True,0.4288217425346375,1.8072,4.601755142211914,0.0475420424376814,-7.379720780420353,-0.0
7094,216,39,0.8976033527310644,CC(S)P(OSC1(OCl)SSP(BB=I)C(Cl)ON(Br)N1Cl)SC(=S)Cl,-15.934386902500927,-40.056736,True,0.7612737417221069,7.826800000000001,6.808703899383545,0.0225930829913835,-7.288442320265587,-2.0
7134,217,39,0.8971545510546989,FC(P=I)(P(C(NP=P)C(I)=NCl)N(I)B=S)C([IH4])(P=S)N(Cl)P(I)OCl,-11.53641281115099,-46.609596,True,0.229660838842392,9.222700000000003,4.356200218200684,0.03778810788596596,-7.9083628729075075,-0.0
7174,218,39,0.8967059737791716,S=C(OI)SSN(P(OOI)OOOSBr)C(Br)(I)n1[pH]n1P(Br)OBr,-10.044936854380005,-13.050099000000001,True,0.380388617515564,9.1279,5.504981994628906,0.016180405265298008,-7.300356949983696,-0.0
7214,219,39,0.8962576207922821,FSN(C(=PP)C(Br)SOP(Br)P(OOOCl)C(Cl)(Br)SBr)N(I)NS,-9.644285854314509,-25.401545000000002,True,0.4982824921607971,9.3299,5.801881790161133,0.02031317125038833,-7.188988557084551,-0.0
7254,220,39,0.895809491981886,BN(C(N(ON(Br)I)C(Br)B(OBr)C(B)(F)N(F)OI)C(F)(B=I)SF)N(Cl)N=NI,-10.816410745881317,-35.39917,True,0.4275464415550232,4.4982000000000015,4.929354667663574,0.027203948989542096,-7.626182521680117,-0.0
7294,221,39,0.8953615872358951,B=PC(=NB(B)P(Br)P(Cl)SB(I)C#N)P(ON=BCl)P(NOF)SSC=S,-10.450642417796011,-27.227127000000003,True,0.6501023173332214,7.0403800000000025,4.665657043457031,0.036255576086160896,-7.203732467739585,-0.0
7334,222,39,0.8949139064422772,N=NP(B=PB=BN(F)OCl)c1pp(SI)p1B(B=P)N(Br)Br,-10.240146584925963,-42.937756,True,0.6993063688278198,6.5618700000000025,5.022064685821533,0.07516186191254888,-7.4978975893510045,-0.0
7374,223,39,0.8944664494890561,BN(OCl)C(Br)(SB(Br)C(Br)C(Cl)=I)C(P=C=BBr)N(I)N=S,-10.362694475543222,-33.197365000000005,True,0.6070880293846129,4.913900000000003,5.1852874755859375,0.0455175916206643,-7.529001716637844,-0.0
7392,224,17,0.8940192162643116,ClOC(Cl)(SBr)SBr,-3.3794496060461534,-12.783011,True,0.4495034217834473,4.0931,6.100101947784424,0.5718425822392902,-5.507641407237996,-0.0
7432,225,39,0.8935722066561794,NN(S)B=BN(P=O)P(Cl)C1(BI)OBN(P)SN1N(Cl)B(Br)Br,-10.338476280365786,-42.87724,True,0.21635682880878448,2.017,5.071374893188477,0.05784933057501696,-7.507900710074212,-0.0
7440,226,7,0.8931254205528514,ClB(Br)OBr,-4.00118375364793,-14.353773,True,0.5458702445030212,1.9315,4.984304428100586,0.6157188473844781,-5.5506423683023485,-0.0
7484,228,39,0.8922325184136538,BP(Br)N(OB(Br)B(Cl)P(I)SBr)C(Br)(SSBr)B(Cl)P(NI)P=PC,-10.496904916732252,-38.37336,True,0.22240851819515228,10.6483,5.1567111015319815,0.022716504865901013,-7.484433364056957,-0.0
7526,230,39,0.8913405089533699,CC(BCl)(OOC1(SCl)BP1C(=BCl)PF)SI,-8.410267238943382,-27.308115,True,0.4745664298534393,4.135500000000002,6.8840065002441415,0.12551421295575138,-7.511720817142216,-0.0
7534,232,3,0.8904493912795439,ClOSBr,-3.865147922426669,-5.490628,True,0.5055484771728516,2.1149,5.15187406539917,0.5477338330168,-5.140199969544903,-0.0
7574,233,39,0.8900041665839042,CP(OB(B(B(Br)Br)N(Cl)Cl)B(OBr)P(F)SBr)P(Br)B(Cl)I,-9.328188296497991,-29.802694,True,0.4610034227371216,8.640199999999998,4.9074554443359375,0.08975206471446039,-6.754533937430067,-0.0
7614,234,39,0.8895591645006123,C=CP=PN(Cl)N(OSB=P)B(Cl)C(B=NI)(N(OBr)ON(Cl)Br)N(B=S)P(Cl)OI,-10.532914832185801,-35.018555,True,0.333076536655426,7.961500000000001,5.319240093231201,0.027171007435949142,-7.648138106604309,-0.0
7654,235,39,0.889114384918362,OP(B(Cl)P=C(OSPI)OP(S)SOBr)N(PCl)C(O)(O)P=I,-8.658603124824092,-31.029627,True,0.2737460732460022,7.245600000000002,6.343090057373048,0.038308348757942284,-6.8372745622317765,-0.0
